Year,Species,Chamber,Delta_AirT,Feb15_Mar15_AirT,Feb15_AirT_GDD,Budburst_Date,Budburst_JD
2013,VAST,12,2.809730783,8.302822557,273.669,6-Apr,96
2013,ACRU,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,ACRU,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,ACRU,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,ACRU,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,ACRU,OUT,-0.013781429,5.479310345,114.15,4-Apr,94
2013,ACRU,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,ACRU,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,ACRU,OUT,-0.013781429,5.479310345,128.9,6-Apr,96
2013,ACRU,OUT,-0.013781429,5.479310345,128.9,6-Apr,96
2013,ACRU,OUT,-0.013781429,5.479310345,128.9,6-Apr,96
2013,CATO,OUT,-0.013781429,5.479310345,219.85,12-Apr,102
2013,CATO,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,CATO,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,CATO,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,CATO,OUT,-0.013781429,5.479310345,136.1,7-Apr,97
2013,CATO,OUT,-0.013781429,5.479310345,232.05,13-Apr,103
2013,CATO,OUT,-0.013781429,5.479310345,219.85,12-Apr,102
2013,CATO,OUT,-0.013781429,5.479310345,128.9,6-Apr,96
2013,CATO,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,CATO,OUT,-0.013781429,5.479310345,202.05,11-Apr,101
2013,CATO,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,QURU,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,QURU,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,QURU,OUT,-0.013781429,5.479310345,128.9,6-Apr,96
2013,VAPA,OUT,-0.013781429,5.479310345,219.85,12-Apr,102
2013,VAPA,OUT,-0.013781429,5.479310345,232.05,13-Apr,103
2013,VAPA,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,VAPA,OUT,-0.013781429,5.479310345,128.9,6-Apr,96
2013,VAPA,OUT,-0.013781429,5.479310345,128.9,6-Apr,96
2013,VAPA,OUT,-0.013781429,5.479310345,128.9,6-Apr,96
2013,VAPA,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,VAPA,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,VAPA,OUT,-0.013781429,5.479310345,128.9,6-Apr,96
2013,VAPA,OUT,-0.013781429,5.479310345,136.1,7-Apr,97
2013,VAST,OUT,-0.013781429,5.479310345,128.9,6-Apr,96
2013,VAST,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,VAST,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,VAST,OUT,-0.013781429,5.479310345,232.05,13-Apr,103
2013,VAST,OUT,-0.013781429,5.479310345,202.05,11-Apr,101
2013,VAST,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,VAST,OUT,-0.013781429,5.479310345,166.7,9-Apr,99
2013,VAST,OUT,-0.013781429,5.479310345,128.9,6-Apr,96
2013,VAST,OUT,-0.013781429,5.479310345,128.9,6-Apr,96
2013,VAST,OUT,-0.013781429,5.479310345,128.9,6-Apr,96
