plot,date,Day of year,year,decimal year,day,VWC,comments
33,9-Nov-08,314,2008,2008.855191,314,0.266,
34,9-Nov-08,314,2008,2008.855191,314,0.199,
35,9-Nov-08,314,2008,2008.855191,314,0.144,
36,9-Nov-08,314,2008,2008.855191,314,0.108,
1,18-Nov-08,323,2008,2008.879781,323,0.256,
2,18-Nov-08,323,2008,2008.879781,323,0.174,
3,18-Nov-08,323,2008,2008.879781,323,0.159,
4,18-Nov-08,323,2008,2008.879781,323,0.127,
5,18-Nov-08,323,2008,2008.879781,323,0.240,
6,18-Nov-08,323,2008,2008.879781,323,0.284,
7,18-Nov-08,323,2008,2008.879781,323,0.331,
8,18-Nov-08,323,2008,2008.879781,323,0.321,
9,18-Nov-08,323,2008,2008.879781,323,0.334,
10,18-Nov-08,323,2008,2008.879781,323,0.314,
11,18-Nov-08,323,2008,2008.879781,323,0.342,
12,18-Nov-08,323,2008,2008.879781,323,0.350,
13,18-Nov-08,323,2008,2008.879781,323,0.205,
14,18-Nov-08,323,2008,2008.879781,323,0.253,
15,18-Nov-08,323,2008,2008.879781,323,0.252,
16,18-Nov-08,323,2008,2008.879781,323,0.285,
17,18-Nov-08,323,2008,2008.879781,323,0.256,
18,18-Nov-08,323,2008,2008.879781,323,0.323,
19,18-Nov-08,323,2008,2008.879781,323,0.290,
20,18-Nov-08,323,2008,2008.879781,323,0.321,
21,18-Nov-08,323,2008,2008.879781,323,0.144,
22,18-Nov-08,323,2008,2008.879781,323,0.122,
23,18-Nov-08,323,2008,2008.879781,323,0.228,
24,18-Nov-08,323,2008,2008.879781,323,0.244,
25,18-Nov-08,323,2008,2008.879781,323,0.307,
26,18-Nov-08,323,2008,2008.879781,323,0.276,
27,18-Nov-08,323,2008,2008.879781,323,0.236,
28,18-Nov-08,323,2008,2008.879781,323,0.264,
29,18-Nov-08,323,2008,2008.879781,323,0.262,
30,18-Nov-08,323,2008,2008.879781,323,0.290,
31,18-Nov-08,323,2008,2008.879781,323,0.307,
32,18-Nov-08,323,2008,2008.879781,323,0.287,
33,18-Nov-08,323,2008,2008.879781,323,0.267,
34,18-Nov-08,323,2008,2008.879781,323,0.196,
35,18-Nov-08,323,2008,2008.879781,323,0.146,
36,18-Nov-08,323,2008,2008.879781,323,0.089,
1,23-Nov-08,328,2008,2008.893443,328,0.236,
2,23-Nov-08,328,2008,2008.893443,328,0.156,
3,23-Nov-08,328,2008,2008.893443,328,0.147,
4,23-Nov-08,328,2008,2008.893443,328,0.110,
5,23-Nov-08,328,2008,2008.893443,328,0.236,
6,23-Nov-08,328,2008,2008.893443,328,0.276,
7,23-Nov-08,328,2008,2008.893443,328,0.320,
8,23-Nov-08,328,2008,2008.893443,328,0.318,
9,23-Nov-08,328,2008,2008.893443,328,0.329,
10,23-Nov-08,328,2008,2008.893443,328,0.317,
11,23-Nov-08,328,2008,2008.893443,328,0.340,
12,23-Nov-08,328,2008,2008.893443,328,0.290,
13,23-Nov-08,328,2008,2008.893443,328,0.168,
14,23-Nov-08,328,2008,2008.893443,328,0.235,
15,23-Nov-08,328,2008,2008.893443,328,0.267,
16,23-Nov-08,328,2008,2008.893443,328,0.260,
17,23-Nov-08,328,2008,2008.893443,328,0.246,
18,23-Nov-08,328,2008,2008.893443,328,0.326,
19,23-Nov-08,328,2008,2008.893443,328,0.280,
20,23-Nov-08,328,2008,2008.893443,328,0.314,
21,23-Nov-08,328,2008,2008.893443,328,0.095,
22,23-Nov-08,328,2008,2008.893443,328,0.115,
23,23-Nov-08,328,2008,2008.893443,328,0.217,
24,23-Nov-08,328,2008,2008.893443,328,0.239,
25,23-Nov-08,328,2008,2008.893443,328,0.277,
26,23-Nov-08,328,2008,2008.893443,328,0.240,
27,23-Nov-08,328,2008,2008.893443,328,0.242,
28,23-Nov-08,328,2008,2008.893443,328,0.250,
29,23-Nov-08,328,2008,2008.893443,328,0.250,
30,23-Nov-08,328,2008,2008.893443,328,0.278,
31,23-Nov-08,328,2008,2008.893443,328,0.300,
32,23-Nov-08,328,2008,2008.893443,328,0.256,
33,23-Nov-08,328,2008,2008.893443,328,0.247,
34,23-Nov-08,328,2008,2008.893443,328,0.190,
35,23-Nov-08,328,2008,2008.893443,328,0.129,
36,23-Nov-08,328,2008,2008.893443,328,0.079,
1,29-Nov-08,334,2008,2008.909836,334,0.316,
2,29-Nov-08,334,2008,2008.909836,334,0.230,
3,29-Nov-08,334,2008,2008.909836,334,0.205,
4,29-Nov-08,334,2008,2008.909836,334,0.176,
5,29-Nov-08,334,2008,2008.909836,334,0.311,
6,29-Nov-08,334,2008,2008.909836,334,0.327,
7,29-Nov-08,334,2008,2008.909836,334,0.344,
8,29-Nov-08,334,2008,2008.909836,334,0.336,
9,29-Nov-08,334,2008,2008.909836,334,0.339,
10,29-Nov-08,334,2008,2008.909836,334,0.326,
11,29-Nov-08,334,2008,2008.909836,334,0.353,
12,29-Nov-08,334,2008,2008.909836,334,0.297,
13,29-Nov-08,334,2008,2008.909836,334,0.279,
14,29-Nov-08,334,2008,2008.909836,334,0.290,
15,29-Nov-08,334,2008,2008.909836,334,0.293,
16,29-Nov-08,334,2008,2008.909836,334,0.290,
17,29-Nov-08,334,2008,2008.909836,334,0.270,
18,29-Nov-08,334,2008,2008.909836,334,0.337,
19,29-Nov-08,334,2008,2008.909836,334,0.295,
20,29-Nov-08,334,2008,2008.909836,334,0.336,
21,29-Nov-08,334,2008,2008.909836,334,0.146,
22,29-Nov-08,334,2008,2008.909836,334,0.185,
23,29-Nov-08,334,2008,2008.909836,334,0.270,
24,29-Nov-08,334,2008,2008.909836,334,0.288,
25,29-Nov-08,334,2008,2008.909836,334,0.318,
26,29-Nov-08,334,2008,2008.909836,334,0.265,
27,29-Nov-08,334,2008,2008.909836,334,0.263,
28,29-Nov-08,334,2008,2008.909836,334,0.270,
29,29-Nov-08,334,2008,2008.909836,334,0.287,
30,29-Nov-08,334,2008,2008.909836,334,0.316,
31,29-Nov-08,334,2008,2008.909836,334,0.320,
32,29-Nov-08,334,2008,2008.909836,334,0.297,
33,29-Nov-08,334,2008,2008.909836,334,0.304,
34,29-Nov-08,334,2008,2008.909836,334,0.256,
35,29-Nov-08,334,2008,2008.909836,334,0.182,
36,29-Nov-08,334,2008,2008.909836,334,0.144,
1,15-Dec-08,350,2008,2008.953552,350,0.352,
2,15-Dec-08,350,2008,2008.953552,350,0.275,
3,15-Dec-08,350,2008,2008.953552,350,0.267,
4,15-Dec-08,350,2008,2008.953552,350,0.294,
5,15-Dec-08,350,2008,2008.953552,350,0.302,
6,15-Dec-08,350,2008,2008.953552,350,0.333,
7,15-Dec-08,350,2008,2008.953552,350,0.342,
8,15-Dec-08,350,2008,2008.953552,350,0.342,
9,15-Dec-08,350,2008,2008.953552,350,0.351,
10,15-Dec-08,350,2008,2008.953552,350,0.329,
11,15-Dec-08,350,2008,2008.953552,350,0.350,
12,15-Dec-08,350,2008,2008.953552,350,0.325,
13,15-Dec-08,350,2008,2008.953552,350,0.326,
14,15-Dec-08,350,2008,2008.953552,350,0.295,
15,15-Dec-08,350,2008,2008.953552,350,0.293,
16,15-Dec-08,350,2008,2008.953552,350,0.296,
17,15-Dec-08,350,2008,2008.953552,350,0.275,
18,15-Dec-08,350,2008,2008.953552,350,0.325,
19,15-Dec-08,350,2008,2008.953552,350,0.298,
20,15-Dec-08,350,2008,2008.953552,350,0.340,
21,15-Dec-08,350,2008,2008.953552,350,0.286,
22,15-Dec-08,350,2008,2008.953552,350,0.282,
23,15-Dec-08,350,2008,2008.953552,350,0.296,
24,15-Dec-08,350,2008,2008.953552,350,0.298,
25,15-Dec-08,350,2008,2008.953552,350,0.315,
26,15-Dec-08,350,2008,2008.953552,350,0.266,
27,15-Dec-08,350,2008,2008.953552,350,0.306,
28,15-Dec-08,350,2008,2008.953552,350,0.268,
29,15-Dec-08,350,2008,2008.953552,350,0.289,
30,15-Dec-08,350,2008,2008.953552,350,0.321,
31,15-Dec-08,350,2008,2008.953552,350,0.319,
32,15-Dec-08,350,2008,2008.953552,350,0.291,
33,15-Dec-08,350,2008,2008.953552,350,0.297,
34,15-Dec-08,350,2008,2008.953552,350,0.278,
35,15-Dec-08,350,2008,2008.953552,350,0.245,
36,15-Dec-08,350,2008,2008.953552,350,0.296,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
