"plot","year","site","exp_startyear","event","genus","species","doy","year.num","meltdate"
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",177,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",220,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",176,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",198,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",168,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",203,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",226,5,139
"1",1996,"dunne",1991,"ffd","Potentilla","hippiana",206,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",233,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",227,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",169,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",162,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",224,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",225,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",234,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",155,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",169,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",163,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",232,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",205,5,139
"1",1996,"dunne",1991,"ffd","Potentilla","hippiana",219,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",217,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",232,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",176,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",169,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",164,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",239,5,139
"1",1996,"dunne",1991,"ffd","Potentilla","hippiana",213,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",190,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",206,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",205,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",192,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",186,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",234,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",225,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",226,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",234,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",218,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",224,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",246,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",231,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",176,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",219,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",213,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",225,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",227,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",227,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",227,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",218,5,139
"1",1996,"dunne",1991,"ffd","Potentilla","hippiana",226,5,139
"1",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",214,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",220,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",232,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",246,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",241,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",240,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",226,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",205,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",177,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",206,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",205,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",218,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",220,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",214,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",233,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",213,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",227,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",246,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",241,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",224,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",206,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",213,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",191,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",186,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",203,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",210,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",220,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",170,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",142,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",156,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",157,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",162,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",190,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",200,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",177,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",203,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",227,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",211,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",214,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",156,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",213,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",155,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",224,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",234,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",163,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",186,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",156,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",158,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",231,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",234,5,139
"1",1996,"dunne",1991,"ffd","Potentilla","hippiana",220,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",246,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",192,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",164,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",158,5,139
"1",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",176,5,139
"1",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",163,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",241,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",240,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",247,5,139
"1",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",200,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",157,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",233,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",200,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",225,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",191,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",232,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",246,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",170,5,139
"1",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",192,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",196,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",238,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",169,5,139
"1",1996,"dunne",1991,"ffd","Potentilla","hippiana",206,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",217,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",177,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",186,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",203,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",186,5,139
"1",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",162,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",162,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",213,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",231,5,139
"1",1996,"dunne",1991,"ffrd","Delphinium","nuttallianum",177,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",206,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",170,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",203,5,139
"1",1996,"dunne",1991,"ffrd","Delphinium","nuttallianum",183,5,139
"1",1996,"dunne",1991,"ffrd","Delphinium","nuttallianum",184,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",162,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",191,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",170,5,139
"1",1996,"dunne",1991,"ffd","Potentilla","hippiana",226,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",225,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",226,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",177,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",206,5,139
"1",1996,"dunne",1991,"ffrd","Potentilla","hippiana",206,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",219,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",178,5,139
"1",1996,"dunne",1991,"ffrd","Potentilla","hippiana",213,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",156,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",206,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",240,5,139
"1",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",162,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",205,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",157,5,139
"1",1996,"dunne",1991,"ffrd","Delphinium","nuttallianum",192,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",203,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",162,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",192,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",241,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",220,5,139
"1",1996,"dunne",1991,"ffrd","Delphinium","nuttallianum",186,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",184,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",206,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",224,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",162,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",239,5,139
"1",1996,"dunne",1991,"ffd","Potentilla","hippiana",227,5,139
"1",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",170,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",176,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",217,5,139
"1",1996,"dunne",1991,"ffd","Potentilla","hippiana",205,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",161,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",218,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",234,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",213,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",233,5,139
"1",1996,"dunne",1991,"ffd","Potentilla","hippiana",206,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",200,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",203,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",238,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",233,5,139
"1",1996,"dunne",1991,"ffd","Potentilla","hippiana",219,5,139
"1",1996,"dunne",1991,"ffd","Potentilla","hippiana",200,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",163,5,139
"1",1996,"dunne",1991,"ffd","Artemisia","tridentata",246,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",192,5,139
"1",1996,"dunne",1991,"ffd","Potentilla","hippiana",227,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",246,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",192,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",227,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",213,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",192,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",239,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",241,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",171,5,139
"1",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",169,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",163,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",211,5,139
"1",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",142,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",196,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",220,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",232,5,139
"1",1996,"dunne",1991,"ffd","Erigeron","speciosus",213,5,139
"1",1996,"dunne",1991,"ffd","Festuca","thurberi",227,5,139
"1",1996,"dunne",1991,"ffd","Potentilla","hippiana",219,5,139
"1",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",227,5,139
"1",1997,"dunne",1991,"ffd","Claytonia","lanceolata",162,6,142
"1",1997,"dunne",1991,"ffrd","Erigeron","speciosus",219,6,142
"1",1997,"dunne",1991,"ffd","Artemisia","tridentata",246,6,142
"1",1997,"dunne",1991,"ffd","Artemisia","tridentata",246,6,142
"1",1997,"dunne",1991,"ffd","Potentilla","hippiana",213,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",190,6,142
"1",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",212,6,142
"1",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",220,6,142
"1",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",204,6,142
"1",1997,"dunne",1991,"ffd","Claytonia","lanceolata",141,6,142
"1",1997,"dunne",1991,"ffd","Claytonia","lanceolata",162,6,142
"1",1997,"dunne",1991,"ffd","Claytonia","lanceolata",156,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",183,6,142
"1",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",184,6,142
"1",1997,"dunne",1991,"ffd","Potentilla","hippiana",198,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",191,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",240,6,142
"1",1997,"dunne",1991,"ffrd","Helianthella","quinquenervis",205,6,142
"1",1997,"dunne",1991,"ffd","Potentilla","hippiana",227,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",253,6,142
"1",1997,"dunne",1991,"ffd","Artemisia","tridentata",253,6,142
"1",1997,"dunne",1991,"ffrd","Erigeron","speciosus",232,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",240,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",169,6,142
"1",1997,"dunne",1991,"ffd","Festuca","thurberi",184,6,142
"1",1997,"dunne",1991,"ffd","Artemisia","tridentata",254,6,142
"1",1997,"dunne",1991,"ffd","Potentilla","hippiana",226,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",227,6,142
"1",1997,"dunne",1991,"ffd","Potentilla","hippiana",220,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",225,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,142
"1",1997,"dunne",1991,"ffd","Festuca","thurberi",225,6,142
"1",1997,"dunne",1991,"ffrd","Potentilla","hippiana",205,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",183,6,142
"1",1997,"dunne",1991,"ffd","Claytonia","lanceolata",162,6,142
"1",1997,"dunne",1991,"ffd","Festuca","thurberi",197,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",220,6,142
"1",1997,"dunne",1991,"ffd","Festuca","thurberi",205,6,142
"1",1997,"dunne",1991,"ffd","Claytonia","lanceolata",140,6,142
"1",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",225,6,142
"1",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",205,6,142
"1",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",219,6,142
"1",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",220,6,142
"1",1997,"dunne",1991,"ffd","Festuca","thurberi",205,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",213,6,142
"1",1997,"dunne",1991,"ffd","Claytonia","lanceolata",151,6,142
"1",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",204,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",213,6,142
"1",1997,"dunne",1991,"ffrd","Erigeron","speciosus",233,6,142
"1",1997,"dunne",1991,"ffd","Potentilla","hippiana",226,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",184,6,142
"1",1997,"dunne",1991,"ffrd","Potentilla","hippiana",205,6,142
"1",1997,"dunne",1991,"ffd","Artemisia","tridentata",254,6,142
"1",1997,"dunne",1991,"ffd","Artemisia","tridentata",246,6,142
"1",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",184,6,142
"1",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",198,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",240,6,142
"1",1997,"dunne",1991,"ffd","Potentilla","hippiana",198,6,142
"1",1997,"dunne",1991,"ffd","Artemisia","tridentata",225,6,142
"1",1997,"dunne",1991,"ffd","Festuca","thurberi",254,6,142
"1",1997,"dunne",1991,"ffd","Artemisia","tridentata",246,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",232,6,142
"1",1997,"dunne",1991,"ffrd","Delphinium","nuttallianum",183,6,142
"1",1997,"dunne",1991,"ffd","Potentilla","hippiana",213,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",239,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",225,6,142
"1",1997,"dunne",1991,"ffd","Artemisia","tridentata",246,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",176,6,142
"1",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",225,6,142
"1",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",191,6,142
"1",1997,"dunne",1991,"ffd","Claytonia","lanceolata",141,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",240,6,142
"1",1997,"dunne",1991,"ffd","Potentilla","hippiana",227,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",183,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",191,6,142
"1",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",184,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,142
"1",1997,"dunne",1991,"ffd","Festuca","thurberi",220,6,142
"1",1997,"dunne",1991,"ffrd","Helianthella","quinquenervis",205,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",247,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",190,6,142
"1",1997,"dunne",1991,"ffd","Potentilla","hippiana",213,6,142
"1",1997,"dunne",1991,"ffrd","Delphinium","nuttallianum",183,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",212,6,142
"1",1997,"dunne",1991,"ffd","Potentilla","hippiana",240,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",183,6,142
"1",1997,"dunne",1991,"ffd","Artemisia","tridentata",233,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",254,6,142
"1",1997,"dunne",1991,"ffd","Potentilla","hippiana",240,6,142
"1",1997,"dunne",1991,"ffd","Artemisia","tridentata",233,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",226,6,142
"1",1997,"dunne",1991,"ffd","Artemisia","tridentata",239,6,142
"1",1997,"dunne",1991,"ffrd","Potentilla","hippiana",205,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,142
"1",1997,"dunne",1991,"ffd","Artemisia","tridentata",247,6,142
"1",1997,"dunne",1991,"ffd","Artemisia","tridentata",240,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",246,6,142
"1",1997,"dunne",1991,"ffd","Potentilla","hippiana",240,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,142
"1",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",225,6,142
"1",1997,"dunne",1991,"ffrd","Eriogonum","umbellatum",219,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",198,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",191,6,142
"1",1997,"dunne",1991,"ffd","Festuca","thurberi",197,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",247,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",205,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",198,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,142
"1",1997,"dunne",1991,"ffd","Artemisia","tridentata",240,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",176,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",232,6,142
"1",1997,"dunne",1991,"ffd","Erigeron","speciosus",213,6,142
"1",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",176,6,142
